RC,HID,STOP_DATE,STEEL_GRADE,TAPPED_WGT,TOTAL_CHARGE,DRI_CHARGE,SCRAP_CHARGE,POWER_ON_TIME,FINAL_TEMP,TOTAL_C_DRI,LOCAL_SCRAP,HOME_RETURN_SCRAP,IMPORTED_SCRAP,PIG_IRON,DRI_BRIQUETTED,FESI,FEMN,SIMN,FECR,NICKEL,FETI,FEB,FENB,FEP,FEMO,CU,FEV,NITROVAN,ELEC_ENERGY,OXYGEN,COKE_LUMP,MODULE_CARBON,COKE_POWDER,BURNT_LIME,BURNT_DOLAMITE,FLUX,C_ANALYSIS, 
294613,541990,27-JAN-2024 22.37.19,2015,160.3,46.79,10.5,36.29,42.6,1642,,22.18,14.11,,,,0,800,0,0,0,0,0,0,0,0,0,0,0,93100,4699,749,2466,0,2319,5900,0,, 
294616,541991,27-JAN-2024 23.33.30,2010,161.2,181.99,149,32.99,42,1656,,20.16,12.83,,,,0,300,0,0,0,0,0,0,0,0,0,0,0,88600,4958,351,2412,0,1000,5500,0,, 
294619,541992,28-JAN-2024 00.29.00,1015,163.4,184.89,150.9,33.99,41.9,1619,,20.77,13.22,,,,0,799,0,0,0,0,0,0,0,0,0,0,0,88000,5120,240,2300,0,0,5500,0,, 
294622,541993,28-JAN-2024 01.37.09,1015,157.5,196.7,161.7,35,47.5,1583,,21.39,13.61,,,,0,800,0,0,0,0,0,0,0,0,0,0,0,99000,5478,607,3571,0,0,5500,0,, 
294625,541994,28-JAN-2024 03.23.09,1015,161.9,188.29,150.3,37.99,51.2,1634,,23.22,14.77,,,,0,798,0,0,0,0,0,0,0,0,0,0,0,95700,5821,671,3643,0,0,5300,0,, 
294628,541995,28-JAN-2024 04.19.24,1015,164.2,190.39,156.3,34.09,45.3,1652,,20.83,13.26,,,,0,804,0,0,0,0,0,0,0,0,0,0,0,97100,5254,570,3613,0,999,5500,0,, 
294630,541996,28-JAN-2024 05.15.00,5040,159.8,193.2,157.2,36,43.6,1669,,22,14,,,,0,986,0,0,0,0,0,0,0,0,0,0,0,94500,5256,350,3281,0,0,5500,0,, 
294632,541997,28-JAN-2024 06.10.13,5040,160.5,191,157.9,33.1,45.2,1632,,20.23,12.87,,,,0,986,0,0,0,0,0,0,0,0,0,0,0,96500,5480,0,3231,0,0,5500,0,, 
294635,541998,28-JAN-2024 07.04.40,5040,161.8,192.4,160.4,32,43.9,1658,,19.56,12.44,,,,0,987,0,0,0,0,0,0,0,0,0,0,0,95000,5318,616,2077,0,0,5500,0,, 
294638,541999,28-JAN-2024 08.00.14,5040,161.1,191.6,155.6,36,43,1668,,22,14,,,,0,999,0,0,0,0,0,0,0,0,0,0,0,95100,5208,0,2702,0,501,6900,0,, 
294641,542000,28-JAN-2024 08.53.44,5040,161.1,190.2,157.7,32.5,43.1,1669,,19.86,12.64,,,,0,999,0,0,0,0,0,0,0,0,0,0,0,93200,5523,302,2879,0,1008,6900,0,, 
294644,542001,28-JAN-2024 09.52.14,5040,162.1,200.2,167,33.2,47.1,1548,,20.29,12.91,,,,0,998,0,0,0,0,0,0,0,0,0,0,0,102000,5935,0,3400,0,665,6500,0,, 
294646,542002,28-JAN-2024 11.00.03,5040,159.7,188.69,152.2,36.49,45.3,,,22.3,14.19,,,,0,998,0,0,0,0,0,0,0,0,0,0,0,93700,6088,867,2502,0,2016,6500,0,, 
294650,542003,28-JAN-2024 11.53.44,5040,159.3,172.79,139.8,32.99,43.3,1625,,20.16,12.83,,,,0,1007,0,0,0,0,0,0,0,0,0,0,0,92100,4868,525,2129,0,1330,6500,0,, 
294653,542004,28-JAN-2024 12.50.06,5040,155.4,53.5,17.5,36,44.4,1517,,22,14,,,,0,999,0,0,0,0,0,0,0,0,0,0,0,91100,5017,352,3396,0,844,5600,0,, 
294656,542005,28-JAN-2024 13.49.05,5040,160.1,167.6,133.6,34,40.1,1635,,,34,,,,0,1005,0,0,0,0,0,0,0,0,0,0,0,82900,4920,128,2975,0,1681,6500,0,, 
294659,542006,28-JAN-2024 14.44.45,5040,156.3,164.49,134.5,29.99,39,1662,,18.33,11.66,,,,0,997,0,0,0,0,0,0,0,0,0,0,0,80700,5274,835,2710,0,1008,6500,0,, 
294663,542007,28-JAN-2024 16.04.45,1058,157.4,193.99,160,33.99,48.9,1619,,20.77,13.22,,,,0,998,0,0,0,0,0,0,0,0,0,0,0,104400,5669,861,3311,0,2320,5500,0,, 
294666,542008,28-JAN-2024 17.02.08,1058,158.1,193.99,160,33.99,47.2,1628,,20.77,13.22,,,,0,1009,0,0,0,0,0,0,0,0,0,0,0,100000,5447,1433,2727,0,2320,5500,0,, 
294668,542009,28-JAN-2024 17.56.26,1058,156.7,188.9,156.9,32,42.6,1650,,19.56,12.44,,,,0,1007,0,0,0,0,0,0,0,0,0,0,0,94800,5019,0,3007,0,998,5500,0,, 
294671,542010,28-JAN-2024 18.48.16,1058,159.6,186.7,150.7,36,41.6,1651,,22,14,,,,0,990,0,0,0,0,0,0,0,0,0,0,0,90600,4772,388,2372,0,0,5500,0,, 
294674,542011,28-JAN-2024 19.39.49,1058,159.7,189.7,153.7,36,42.2,1618,,22,14,,,,0,1005,0,0,0,0,0,0,0,0,0,0,0,93000,5103,0,2865,0,998,5500,0,, 
294677,542012,28-JAN-2024 20.31.45,1058,162,131.59,97.1,34.49,42,1646,,21.08,13.41,,,,0,1005,0,0,0,0,0,0,0,0,0,0,0,88500,4481,514,2367,0,0,6100,0,, 
294680,542013,28-JAN-2024 21.25.34,1058,157.6,185.09,149.6,35.49,44.4,1637,,21.69,13.8,,,,0,998,0,0,0,0,0,0,0,0,0,0,0,95100,5168,147,2988,0,2320,5500,0,, 
294683,542014,28-JAN-2024 22.21.45,1058,155.9,184.99,151,33.99,43.7,1666,,20.77,13.22,,,,0,996,0,0,0,0,0,0,0,0,0,0,0,94400,5239,462,3128,0,2320,5700,0,, 
294685,542015,28-JAN-2024 23.23.30,1058,165.8,188.89,153.8,35.09,45.6,1664,,21.44,13.65,,,,0,1002,0,0,0,0,0,0,0,0,0,0,0,96500,5360,753,2392,0,2320,5500,0,, 
294688,542016,29-JAN-2024 00.30.14,5071,160.2,185.49,153.4,32.09,45,1615,,19.61,12.48,,,,0,1006,0,0,0,0,0,0,0,0,0,0,0,96500,5504,1185,2520,0,664,5500,0,, 
294692,542017,29-JAN-2024 01.25.55,5071,162.4,188.8,153.8,35,42.8,1662,,21.39,13.61,,,,0,999,0,0,0,0,0,0,0,0,0,0,0,93100,5561,1380,2110,0,1000,5500,0,, 
294695,542018,29-JAN-2024 02.19.25,5071,164,189.49,155.5,33.99,42.2,1646,,20.77,13.22,,,,0,999,0,0,0,0,0,0,0,0,0,0,0,91700,5830,572,2664,0,1110,5500,0,, 
294699,542019,29-JAN-2024 03.16.55,5071,159.1,95.3,60.3,35,45.6,1645,,21.39,13.61,,,,0,1001,0,0,0,0,0,0,0,0,0,0,0,97500,5523,0,3010,0,0,5600,0,, 
294701,542020,29-JAN-2024 04.09.30,5071,160.6,184.39,149.3,35.09,40.8,1695,,21.44,13.65,,,,0,999,0,0,0,0,0,0,0,0,0,0,0,88900,5538,0,2720,0,452,5500,0,, 
294705,542021,29-JAN-2024 05.00.20,5071,163.7,138.2,103.2,35,42,1608,,21.39,13.61,,,,0,998,0,0,0,0,0,0,0,0,0,0,0,90300,5294,0,2789,0,0,6000,0,, 
294708,542022,29-JAN-2024 05.49.25,5071,162.4,187.5,151.5,36,39.5,1667,,22,14,,,,0,799,0,0,0,0,0,0,0,0,0,0,0,88100,4864,0,2803,0,0,5500,0,, 
294711,542023,29-JAN-2024 06.41.56,1015,161.9,163.5,127.5,36,38.2,1672,,22,14,,,,0,799,0,0,0,0,0,0,0,0,0,0,0,80000,5000,271,3050,0,0,5900,0,, 
294714,542024,29-JAN-2024 08.03.22,1015,160.5,195.1,163.1,32,46,1622,,19.56,12.44,,,,0,797,0,0,0,0,0,0,0,0,0,0,0,102100,5419,636,3194,0,3,6500,0,, 
294716,542025,29-JAN-2024 08.56.55,1015,155.3,185.69,150.4,35.29,43.2,1613,,21.57,13.72,,,,0,806,0,0,0,0,0,0,0,0,0,0,0,93700,5303,794,3363,0,0,6500,0,, 
294719,542026,29-JAN-2024 09.49.36,1015,158.5,186.2,152,34.2,41.3,1562,,20.9,13.3,,,,0,800,0,0,0,0,0,0,0,0,0,0,0,90000,5403,794,3215,0,0,6500,0,, 
294722,542027,29-JAN-2024 09.55.20,1015,158.5,45.89,11.9,33.99,2.9,,,20.77,13.22,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,, 
294724,542027,29-JAN-2024 10.52.11,1015,160,181.49,147.5,33.99,42.8,1698,,20.77,13.22,,,,0,801,0,0,0,0,0,0,0,0,0,0,0,89500,6048,252,3514,0,1007,6100,0,, 
294728,542028,29-JAN-2024 13.36.02,1015,158.7,210.9,178.9,32,54.1,1593,,19.56,12.44,,,,0,807,0,0,0,0,0,0,0,0,0,0,0,111800,6103,958,3462,0,1330,6500,0,, 
294730,542029,29-JAN-2024 14.47.16,1015,160.6,194.4,158.4,36,46.4,1667,,22,14,,,,0,792,0,0,0,0,0,0,0,0,0,0,0,98500,5907,127,3181,0,998,6500,0,, 
294734,542030,29-JAN-2024 15.58.10,1015,159.9,186.49,155.5,30.99,48.4,1532,,18.94,12.05,,,,0,801,0,0,0,0,0,0,0,0,0,0,0,98900,5208,608,3589,0,2495,6500,0,, 
294736,542031,29-JAN-2024 16.55.02,1015,163.4,59.69,25.2,34.49,43.4,1633,,21.08,13.41,,,,0,800,0,0,0,0,0,0,0,0,0,0,0,92300,5105,0,2262,0,1996,5500,0,, 
294740,542032,29-JAN-2024 17.47.44,1015,160.2,184.89,153.9,30.99,43,1631,,18.94,12.05,,,,0,800,0,0,0,0,0,0,0,0,0,0,0,93500,4934,234,2314,0,998,5500,0,, 
294743,542033,29-JAN-2024 18.45.11,1015,165.6,194.09,156.6,37.49,46.5,1622,,22.91,14.58,,,,0,800,0,0,0,0,0,0,0,0,0,0,0,100000,4760,768,2680,0,0,5500,0,, 
294746,542034,29-JAN-2024 19.49.54,1015,162.2,192.7,158.5,34.2,46.9,1640,,20.9,13.3,,,,0,805,0,0,0,0,0,0,0,0,0,0,0,99100,5222,257,3703,0,1995,5600,0,, 
294749,542035,29-JAN-2024 20.52.06,1010,160.1,185.3,149.3,36,46.4,,,22,14,,,,0,294,0,0,0,0,0,0,0,0,0,0,0,94800,4974,830,3333,0,1996,5500,0,, 
294752,542036,29-JAN-2024 21.50.31,1010,157.7,182.49,150.3,32.19,46.9,1638,,19.67,12.52,,,,0,300,0,0,0,0,0,0,0,0,0,0,0,97500,5307,496,3243,0,1996,5500,0,, 
294755,542037,29-JAN-2024 22.51.17,1058,154.9,190.3,158.3,32,47.4,1649,,19.56,12.44,,,,0,998,0,0,0,0,0,0,0,0,0,0,0,98100,5571,253,3427,0,1996,5500,0,, 
294757,542038,29-JAN-2024 23.52.12,1058,163.4,107,71,36,45.1,1636,,22,14,,,,0,1000,0,0,0,0,0,0,0,0,0,0,0,95100,5978,1269,2635,0,0,5500,0,, 
294759,542039,30-JAN-2024 01.07.27,1058,163.2,184.59,150.6,33.99,44.7,1645,,20.77,13.22,,,,0,988,0,0,0,0,0,0,0,0,0,0,0,91700,5107,504,2543,0,1992,5500,0,, 
294764,542040,30-JAN-2024 02.21.37,1058,165.1,187.8,151.8,36,45.2,1608,,22,14,,,,0,995,0,0,0,0,0,0,0,0,0,0,0,92900,5440,390,2411,0,430,5400,0,, 
294767,542041,30-JAN-2024 03.19.57,5040,162.4,186.7,154.7,32,44.1,1641,,19.56,12.44,,,,0,994,0,0,0,0,0,0,0,0,0,0,0,94600,5638,130,2527,0,0,5500,0,, 
294769,542042,30-JAN-2024 04.22.07,5082,163.6,187,155,32,44.6,1623,,19.56,12.44,,,,0,1002,0,0,0,0,0,0,0,0,0,0,0,95900,5699,831,2231,0,0,5500,0,, 
294772,542043,30-JAN-2024 05.15.11,5071,163.8,188.09,155.1,32.99,43,1658,,20.16,12.83,,,,0,1005,0,0,0,0,0,0,0,0,0,0,0,92400,5374,98,2550,0,1042,5500,0,, 
294775,542044,30-JAN-2024 06.09.38,5071,164.7,187,155,32,42.4,1662,,19.56,12.44,,,,0,1000,0,0,0,0,0,0,0,0,0,0,0,91300,5596,958,2585,0,0,5500,0,, 
294778,542045,30-JAN-2024 07.55.38,5071,164.6,185.29,154.3,30.99,43.8,1646,,18.94,12.05,,,,0,1004,0,0,0,0,0,0,0,0,0,0,0,95000,5393,458,3129,0,7,6000,0,, 
294781,542046,30-JAN-2024 09.01.08,5071,162.6,186.3,154.3,32,39.1,1682,,19.56,12.44,,,,0,991,0,0,0,0,0,0,0,0,0,0,0,83600,5502,458,3004,0,204,6000,0,, 
294785,542047,30-JAN-2024 10.54.58,5071,156.8,203.49,170.5,32.99,49.8,1648,,20.16,12.83,,,,0,1007,0,0,0,0,0,0,0,0,0,0,0,105000,6181,198,3774,0,0,5000,0,, 
294788,542048,30-JAN-2024 11.57.31,5082,162.1,200.1,168.1,32,46.6,1630,,19.56,12.44,,,,0,1007,0,0,0,0,0,0,0,0,0,0,0,99000,5698,0,3018,0,1000,5000,0,, 
294791,542049,30-JAN-2024 13.08.17,1030,156.4,185.39,151.4,33.99,44.3,1662,,20.77,13.22,,,,0,993,0,0,0,0,0,0,0,0,0,0,0,94200,5314,0,2620,0,997,5000,0,, 
294794,542050,30-JAN-2024 14.03.22,1030,164.4,189.9,153.9,36,41.5,1686,,22,14,,,,0,994,0,0,0,0,0,0,0,0,0,0,0,92000,5399,0,2649,0,0,5000,0,, 
294796,542051,30-JAN-2024 14.56.18,1032,151.7,185.1,150.1,35,39.3,1663,,21.39,13.61,,,,0,1005,0,0,0,0,0,0,0,0,0,0,0,89000,5196,0,2778,0,0,5000,0,, 
294800,542052,30-JAN-2024 16.23.37,1015,157.7,200.2,164.2,36,48.3,1613,,22,14,,,,0,806,0,0,0,0,0,0,0,0,0,0,0,102800,5530,351,3715,0,499,5000,0,, 
294802,542053,30-JAN-2024 17.20.17,1015,159.3,190.49,157.5,32.99,44.6,1637,,20.16,12.83,,,,0,808,0,0,0,0,0,0,0,0,0,0,0,93600,5189,0,3002,0,0,5000,0,, 
294804,542054,30-JAN-2024 18.19.38,1015,159.8,185.79,152.8,32.99,45.9,1666,,20.16,12.83,,,,0,788,0,0,0,0,0,0,0,0,0,0,0,91600,5067,0,2743,0,998,5000,0,, 
294808,542055,30-JAN-2024 19.13.53,1015,160.9,182.99,149,33.99,42.4,1685,,20.77,13.22,,,,0,799,0,0,0,0,0,0,0,0,0,0,0,92500,4910,0,2817,0,499,5000,0,, 
294812,542056,30-JAN-2024 20.16.22,1015,158.3,196.49,163.5,32.99,45.3,1663,,20.16,12.83,,,,0,287,0,0,0,0,0,0,0,0,0,0,0,99200,5128,128,3260,0,0,5000,0,, 
294814,542057,30-JAN-2024 21.07.08,1015,162.7,171.88,136.6,35.28,39.4,,,21.6,13.68,,,,0,310,0,0,0,0,0,0,0,0,0,0,0,84400,4719,0,2888,0,0,5200,0,, 
294816,542058,30-JAN-2024 21.57.44,1015,155.9,181.1,146.1,35,41.1,1653,,21.39,13.61,,,,0,801,0,0,0,0,0,0,0,0,0,0,0,89100,4808,128,2951,0,0,5000,0,, 
294822,542059,30-JAN-2024 22.54.27,1015,160.5,174.7,138.7,36,40.9,1611,,22,14,,,,0,803,0,0,0,0,0,0,0,0,0,0,0,87900,4604,0,2768,0,0,5000,0,, 
294824,542060,30-JAN-2024 23.58.34,1015,164.5,192.1,156.1,36,42.2,1607,,22,14,,,,0,808,0,0,0,0,0,0,0,0,0,0,0,92000,5098,352,2361,0,1000,5000,0,, 
294827,542061,31-JAN-2024 00.50.07,1010,164,183.59,149.6,33.99,41.5,1647,,20.77,13.22,,,,0,306,0,0,0,0,0,0,0,0,0,0,0,90000,4666,204,2505,0,999,5000,0,, 
294830,542062,31-JAN-2024 01.43.24,1010,163.4,183.49,150.5,32.99,40.9,1665,,20.16,12.83,,,,0,307,0,0,0,0,0,0,0,0,0,0,0,90000,4915,241,3091,0,0,5000,0,, 
294833,542063,31-JAN-2024 02.36.23,1011,162.7,186.4,150.4,36,42.9,1645,,22,14,,,,0,308,0,0,0,0,0,0,0,0,0,0,0,94100,5022,407,3279,0,0,5000,0,, 
294836,542064,31-JAN-2024 03.28.17,1010,162.9,184.39,160.4,23.99,41.9,1634,,14.66,9.33,,,,0,304,0,0,0,0,0,0,0,0,0,0,0,93100,5078,349,3419,0,0,5000,0,, 
294839,542065,31-JAN-2024 04.29.53,1010,162.7,183.39,149.4,33.99,44.4,1639,,20.77,13.22,,,,0,309,0,0,0,0,0,0,0,0,0,0,0,93300,5310,833,3032,0,1108,5000,0,, 
294842,542066,31-JAN-2024 05.24.57,1010,163.4,186.5,150.5,36,44,1620,,22,14,,,,0,310,0,0,0,0,0,0,0,0,0,0,0,93200,5202,1219,3041,0,1323,5000,0,, 
294844,542067,31-JAN-2024 06.17.33,1010,163.1,179.9,144.9,35,41.7,1669,,21.39,13.61,,,,0,311,0,0,0,0,0,0,0,0,0,0,0,90100,4927,131,2390,0,1001,5000,0,, 
294848,542068,31-JAN-2024 07.10.27,1010,159.3,105.09,71.1,33.99,39.6,1695,,20.77,13.22,,,,0,305,0,0,0,0,0,0,0,0,0,0,0,85800,4740,797,2542,0,442,5000,0,, 
294851,542069,31-JAN-2024 08.21.13,1010,163.6,186.3,150.3,36,44.9,,,22,14,,,,0,309,0,0,0,0,0,0,0,0,0,0,0,94100,5369,996,2727,0,1000,5100,0,, 
294854,542070,31-JAN-2024 09.20.38,1010,157.1,189.6,154.6,35,42,1650,,21.39,13.61,,,,0,306,0,0,0,0,0,0,0,0,0,0,0,92300,5471,452,3194,0,1016,5000,0,, 
294858,542071,31-JAN-2024 10.14.37,1010,153.2,46.99,13,33.99,43.3,1615,,20.77,13.22,,,,0,307,0,0,0,0,0,0,0,0,0,0,0,95000,4479,800,3082,0,1000,5000,0,, 
294861,542072,31-JAN-2024 11.11.09,2032,157.8,185.8,149.8,36,43.9,1667,,22,14,,,,0,292,0,0,0,0,0,0,0,0,0,0,0,92500,5790,1133,2711,0,1015,6400,0,, 
294864,542073,31-JAN-2024 12.12.35,2032,162.5,191.8,155.8,36,43.3,1570,,22,14,,,,0,995,0,0,0,0,0,0,0,0,0,0,0,93000,5749,575,3491,0,1011,5500,0,, 
294867,542074,31-JAN-2024 13.25.04,5042,156.3,195.1,160.1,35,46.6,1692,,21.39,13.61,,,,0,1008,0,0,0,0,0,0,0,0,0,0,0,95100,5400,200,2740,0,500,4400,0,, 
294870,542075,31-JAN-2024 14.20.04,5071,150.9,54.19,17.2,36.99,44.4,1515,,22.6,14.39,,,,0,1010,0,0,0,0,0,0,0,0,0,0,0,90000,5064,573,2932,0,554,5300,0,, 
294872,542076,31-JAN-2024 15.07.41,5071,151.3,183.09,149.1,33.99,38.8,1658,,20.77,13.22,,,,0,1007,0,0,0,0,0,0,0,0,0,0,0,87200,4671,299,1512,0,0,5500,0,, 
294874,542077,31-JAN-2024 16.24.44,5071,164.5,190,154,36,43.8,1637,,22,14,,,,0,1006,0,0,0,0,0,0,0,0,0,0,0,92800,4915,349,2250,0,1000,5000,0,, 
294878,542078,31-JAN-2024 17.17.14,5071,159.6,184.69,152.6,32.09,41.2,1661,,19.61,12.48,,,,0,997,0,0,0,0,0,0,0,0,0,0,0,89300,4684,597,1374,0,1000,5000,0,, 
294881,542079,31-JAN-2024 18.10.14,1056,165.6,190.3,156.1,34.2,43.1,1638,,20.9,13.3,,,,0,999,0,0,0,0,0,0,0,0,0,0,0,94400,5026,473,1959,0,1108,5000,0,, 
294884,542080,31-JAN-2024 19.09.35,1056,162.2,200.8,166.6,34.2,46.4,1647,,20.9,13.3,,,,0,1004,0,0,0,0,0,0,0,0,0,0,0,98800,5609,369,3002,0,0,5100,0,, 
294888,542081,31-JAN-2024 20.19.59,1056,165.8,186.8,151.8,35,42.2,1648,,21.39,13.61,,,,0,1008,0,0,0,0,0,0,0,0,0,0,0,93000,4777,587,2430,0,0,5000,0,, 
294891,542082,31-JAN-2024 21.16.00,1056,163.7,189.5,153.5,36,42.2,1661,,22,14,,,,0,988,0,0,0,0,0,0,0,0,0,0,0,93000,5322,0,3371,0,0,5000,0,, 
294894,542083,31-JAN-2024 22.12.39,1056,158.4,184.49,150.5,33.99,40.7,1614,,20.77,13.22,,,,0,1006,0,0,0,0,0,0,0,0,0,0,0,90000,5199,0,2694,0,1000,5000,0,, 
294897,542084,31-JAN-2024 23.05.40,5042,164.5,182.4,149.2,33.2,41.5,1672,,20.29,12.91,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,90300,5134,0,3108,0,1000,5000,0,, 
294900,542085,01-FEB-2024 00.22.50,5042,163.3,176,140,36,45.6,1641,,22,14,,,,0,1010,0,0,0,0,0,0,0,0,0,0,0,98300,5134,793,2680,0,1000,5000,0,, 
294903,542086,01-FEB-2024 01.38.07,5042,163.2,185.59,151.6,33.99,44.8,1584,,20.77,13.22,,,,0,1007,0,0,0,0,0,0,0,0,0,0,0,93400,5372,513,2527,0,1108,5000,0,, 
294905,542087,01-FEB-2024 02.31.07,5042,158.8,182.79,149.8,32.99,42.3,1617,,20.16,12.83,,,,0,1002,0,0,0,0,0,0,0,0,0,0,0,91000,5209,0,2363,0,0,5000,0,, 
294908,542088,01-FEB-2024 03.30.35,5042,163.1,185.99,153,32.99,46.1,1638,,20.16,12.83,,,,0,1006,0,0,0,0,0,0,0,0,0,0,0,97100,5734,1129,2837,0,0,5000,0,, 
294911,542089,01-FEB-2024 04.29.11,5042,161.8,107,71,36,43,1664,,22,14,,,,0,1006,0,0,0,0,0,0,0,0,0,0,0,94000,5575,695,2590,0,999,5000,0,, 
294914,542090,01-FEB-2024 05.29.23,5042,162.7,171.4,135.4,36,39.4,1627,,22,14,,,,0,993,0,0,0,0,0,0,0,0,0,0,0,85500,4758,0,2534,0,0,5000,0,, 
294917,542091,01-FEB-2024 06.22.56,5042,163.1,189,153,36,42,1652,,22,14,,,,0,995,0,0,0,0,0,0,0,0,0,0,0,92000,5327,635,2589,0,1000,5000,0,, 
294920,542092,01-FEB-2024 07.25.53,5042,162.3,191.5,155.5,36,44,1643,,22,14,,,,0,994,0,0,0,0,0,0,0,0,0,0,0,93400,5370,0,2666,0,0,6300,0,, 
294923,542093,01-FEB-2024 08.19.33,5040,157.7,194,158,36,41.7,1689,,22,14,,,,0,1008,0,0,0,0,0,0,0,0,0,0,0,94000,5649,0,2597,0,0,6000,0,, 
294926,542094,01-FEB-2024 09.16.42,5040,152.2,192,156,36,42.1,1638,,22,14,,,,0,1006,0,0,0,0,0,0,0,0,0,0,0,92300,6016,0,3031,0,0,6000,0,, 
294931,542095,01-FEB-2024 10.17.52,5040,158.4,193.1,157.1,36,39.4,1662,,22,14,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,91200,5665,201,2933,0,500,5000,0,, 
294933,542096,01-FEB-2024 11.11.21,5040,161.2,183.79,149.8,33.99,40.4,1659,,20.77,13.22,,,,0,1006,0,0,0,0,0,0,0,0,0,0,0,88200,5600,0,2907,0,498,5000,0,, 
294937,542097,01-FEB-2024 12.14.12,5040,150.8,182.1,150.1,32,42.5,1642,,19.56,12.44,,,,0,311,0,0,0,0,0,0,0,0,0,0,0,94200,5270,503,3517,0,750,6000,0,, 
294940,542098,01-FEB-2024 13.06.36,1011,160.8,182.1,150.1,32,42.3,1654,,19.56,12.44,,,,0,308,0,0,0,0,0,0,0,0,0,0,0,92000,5314,443,3267,0,0,6000,0,, 
294943,542099,01-FEB-2024 14.02.43,1011,162.6,186,150,36,41.8,1671,,22,14,,,,0,307,0,0,0,0,0,0,0,0,0,0,0,91300,5664,297,3300,0,499,6000,0,, 
294945,542100,01-FEB-2024 14.55.37,1011,159.6,165,129,36,39.8,1633,,22,14,,,,0,306,0,0,0,0,0,0,0,0,0,0,0,85000,4741,240,2777,0,0,5300,0,, 
294948,542101,01-FEB-2024 16.14.32,1010,163.9,190.79,157.8,32.99,46.8,1615,,20.16,12.83,,,,0,307,0,0,0,0,0,0,0,0,0,0,0,99600,4961,698,3272,0,1000,5000,0,, 
294951,542102,01-FEB-2024 17.07.37,1010,164.6,185.09,150,35.09,42.3,1660,,21.44,13.65,,,,0,307,0,0,0,0,0,0,0,0,0,0,0,90000,4960,0,2580,0,554,5000,0,, 
294955,542103,01-FEB-2024 18.01.21,5040,160.1,184.5,151.3,33.2,40.8,1653,,20.29,12.91,,,,0,811,0,0,0,0,0,0,0,0,0,0,0,89500,5061,0,2420,0,998,5000,0,, 
294957,542104,01-FEB-2024 19.00.57,1015,160.5,191.4,156.2,35.2,44.3,1633,,21.51,13.69,,,,0,807,0,0,0,0,0,0,0,0,0,0,0,94500,5124,0,2724,0,1000,5000,0,, 
294961,542105,01-FEB-2024 20.05.33,1015,165,200.69,167.7,32.99,45.4,1659,,20.16,12.83,,,,0,786,0,0,0,0,0,0,0,0,0,0,0,96000,5313,0,2624,0,1000,5100,0,, 
294964,542106,01-FEB-2024 21.09.46,1015,155.7,198.2,162.2,36,49.5,1617,,22,14,,,,0,804,0,0,0,0,0,0,0,0,0,0,0,93400,5949,0,2960,0,0,5000,0,, 
294969,542107,01-FEB-2024 22.56.03,1015,160.4,171.8,135.8,36,43.8,1659,,22,14,,,,0,810,0,0,0,0,0,0,0,0,0,0,0,90600,4767,0,3241,0,0,5000,0,, 
294972,542108,01-FEB-2024 23.54.41,1015,164.9,197.6,162.6,35,47.5,1617,,21.39,13.61,,,,0,802,0,0,0,0,0,0,0,0,0,0,0,100000,5370,1500,2730,0,554,5000,0,, 
294975,542109,02-FEB-2024 00.53.22,1015,163.3,190.9,154.9,36,44.9,1657,,22,14,,,,0,789,0,0,0,0,0,0,0,0,0,0,0,94900,5378,250,3283,0,1016,5000,0,, 
294979,542110,02-FEB-2024 01.50.33,1015,163.7,195.6,159.6,36,45.5,1633,,22,14,,,,0,792,0,0,0,0,0,0,0,0,0,0,0,95000,5558,1273,3235,0,996,5000,0,, 
294982,542111,02-FEB-2024 02.44.29,1015,164.3,189.7,154.7,35,43,1637,,21.39,13.61,,,,0,809,0,0,0,0,0,0,0,0,0,0,0,92500,5226,646,2532,0,1000,5000,0,, 
294985,542112,02-FEB-2024 03.50.49,1015,163,191.2,156.2,35,48.7,1632,,21.39,13.61,,,,0,808,0,0,0,0,0,0,0,0,0,0,0,98100,5476,1292,3349,0,1108,5000,0,, 
294988,542113,02-FEB-2024 04.57.38,1015,163.3,191,155,36,44.9,1654,,22,14,,,,0,802,0,0,0,0,0,0,0,0,0,0,0,93300,5137,644,2788,0,1033,5000,0,, 
294992,542114,02-FEB-2024 05.51.42,1015,162.8,181.1,145.1,36,41.5,1651,,22,14,,,,0,805,0,0,0,0,0,0,0,0,0,0,0,90100,5084,1279,2243,0,1000,4800,0,, 
294994,542115,02-FEB-2024 06.46.39,1015,162.2,185.79,147.8,37.99,42.6,1665,,23.22,14.77,,,,0,791,0,0,0,0,0,0,0,0,0,0,0,91200,5170,0,2675,0,554,5000,0,, 
294997,542116,02-FEB-2024 07.50.29,1015,162.2,192.5,156.5,36,44.8,1538,,22,14,,,,0,788,0,0,0,0,0,0,0,0,0,0,0,97300,5105,965,2814,0,750,5000,0,, 
295000,542117,02-FEB-2024 08.48.12,1015,160.2,184.59,150.6,33.99,45.2,1609,,20.77,13.22,,,,0,808,0,0,0,0,0,0,0,0,0,0,0,96100,4868,538,3319,0,554,6200,0,, 
